"b24_conduct_check_attempts","5"
"b24_doc_delay_ms","700"
"default_currency","KGS"
"default_responsible_id","1"
"default_store_from_id","1"
"default_store_to_id","1"
"sync_batch_limit","100"
"sync_cycle_last_run_json","{""ok"":true,""chunk"":30,""store_id"":1,""stock"":{""processed"":30,""errors"":30,""offset_before"":0,""offset_after"":30,""total"":284},""price_push"":{""processed"":30,""errors"":0,""offset_before"":0,""offset_after"":30,""total"":52},""price_pull_check"":{""checked"":50,""conflicts"":13"
"sync_cycle_price_pull_start","50"
"sync_cycle_price_push_offset","30"
"sync_cycle_stock_offset","30"
"usd_rate","88.0000"
"usd_to_kgs_rate","87.5"
"18","2",,"3","8000","24000","2026-03-30 16:18:03","101","https://friendcrm.beget.tech/LLumar/test","0",NULL,"0.00","0.00","0.00"
"19","2",,"2","8000","16000","2026-03-30 16:45:36","102","http://...","0","Иван","0.00","0.00","0.00"
"20","2","meter","23","8056","185288","2026-03-30 17:09:24",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"21","2","meter","34","8056","273904","2026-03-30 18:33:12",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"22","2","meter","35","8056","281960","2026-03-30 18:33:28",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"23","2","meter","31","8056","249736","2026-03-30 18:33:43",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"24","2","meter","27","8056","217512","2026-03-30 18:33:53",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"25","2","meter","33","8056","265848","2026-03-30 18:34:49",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"26","2","meter","7","8056","56392","2026-03-30 18:35:00",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"27","2","meter","13","8056","104728","2026-03-30 18:35:08",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"28","2","meter","7","8056","56392","2026-03-30 18:35:15",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"29","2","meter","37","8056","298072","2026-03-30 18:44:22",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"30","2",,"34","500","17000","2026-03-30 19:13:03","123","https://bitrix/deal/123","0","Менеджер","0.00","0.00","0.00"
"31","2",,"34","500","17000","2026-03-30 19:13:59","123","https://bitrix/deal/123","0","Менеджер","0.00","0.00","0.00"
"32","2",,"34","500","17000","2026-03-30 19:27:54","123","https://bitrix/deal/123","0","Менеджер","0.00","0.00","0.00"
"33","2",,"34","500","17000","2026-03-30 19:54:17","123","https://bitrix/deal/123","0","Менеджер","0.00","0.00","0.00"
"34","2",,"34","500","17000","2026-03-30 19:57:15","123","https://bitrix/deal/123","0","Менеджер","0.00","0.00","0.00"
"35","4","roll","6","80000","480000","2026-03-30 20:04:41",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"36","4","meter","15","8000","120000","2026-03-30 20:05:14",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"37","4","meter","15","8000","120000","2026-04-01 19:59:06",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"38","4",,"34","500","17000","2026-04-01 20:00:09","123","https://bitrix/deal/123","0","Менеджер","0.00","0.00","0.00"
"39","4","meter","15","8000","120000","2026-04-01 20:01:06",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"40","4","meter","7","8000","56000","2026-04-17 13:21:59",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"41","4","meter","18","8000","144000","2026-04-17 13:22:14",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"42","286","writeoff","10","0","0","2026-04-29 15:21:07",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"43","286","writeoff","10","0","0","2026-04-29 15:30:58",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"44","41","writeoff","20","0","0","2026-04-29 17:00:11",NULL,NULL,"0",NULL,"0.00","0.00","0.00"
"1","288","159","receipt","30.00","1","8800.00","8800.00",NULL,"Оприходование через виджет dashboard","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-27 19:45:06"
"2","288","160","receipt","30.00","1","8800.00","8800.00",NULL,"Оприходование через виджет dashboard","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-27 19:45:06"
"3","289","161","receipt","30.00","1","10560.00","10560.00",NULL,"Оприходование через виджет dashboard","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-27 20:00:54"
"4","41","162","receipt","30.00","1","0.00","0.00",NULL,"Оприходование через документ #1","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-28 14:24:03"
"5","43","163","receipt","30.00","1","0.00","0.00",NULL,"Оприходование через документ #1","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-28 14:24:03"
"6","286","164","receipt","30.00","1","80000.00","80000.00",NULL,"Оприходование через документ #2","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-28 17:34:09"
"7","286","165","receipt","30.00","1","80000.00","80000.00",NULL,"Оприходование через документ #3","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 14:47:54"
"8","286","166","receipt","30.00","1","80000.00","80000.00",NULL,"Оприходование через документ #3","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 14:47:54"
"9","287","167","receipt","30.00","1","90000.00","90000.00",NULL,"Оприходование через документ #4","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 15:17:31"
"10","287","168","receipt","30.00","1","90000.00","90000.00",NULL,"Оприходование через документ #4","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 15:17:31"
"11","286","164","writeoff","10.00","0","0.00","0.00",NULL,"Списание через документ #5 | потому что","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 15:21:06"
"12","286","164","writeoff","10.00","0","0.00","0.00",NULL,"Списание через документ #6 | потому что","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 15:30:58"
"13","35","169","receipt","30.00","1","90000.00","90000.00",NULL,"Оприходование через документ #7","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 15:36:38"
"14","35","170","receipt","30.00","1","90000.00","90000.00",NULL,"Оприходование через документ #7","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 15:36:39"
"15","142","171","receipt","30.00","1","90000.00","90000.00",NULL,"Оприходование через документ #8","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 15:51:57"
"16","41","172","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #9","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 15:56:58"
"17","41","173","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #9","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 15:56:59"
"18","41","174","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #9","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 15:57:00"
"19","285","175","receipt","30.00","1","90000.00","90000.00",NULL,"Оприходование через документ #10","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 16:06:22"
"20","285","176","receipt","30.00","1","90000.00","90000.00",NULL,"Оприходование через документ #10","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 16:06:23"
"21","41","177","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #11","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 16:12:54"
"22","41","178","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #11","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 16:12:55"
"23","41","179","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #11","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 16:12:56"
"24","41","180","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #12","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 16:32:12"
"25","41","181","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #13","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 16:43:20"
"26","41","182","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #13","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 16:43:20"
"27","41","183","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #14","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 16:58:07"
"28","41","184","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #14","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 16:58:07"
"29","41","185","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #14","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 16:58:08"
"30","41","162","writeoff","20.00","0","0.00","0.00",NULL,"Списание через документ #15 | потому что","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 17:00:10"
"31","41","186","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #16","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 17:16:40"
"32","41","187","receipt","30.00","1","100000.00","100000.00",NULL,"Оприходование через документ #17","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-29 17:24:43"
"33","40","188","receipt","30.00","1","11287.50","11287.50",NULL,"Оприходование через документ #18","sent","{""status"":""skip"",""message"":""No deal_id""}","2026-04-30 12:09:53"
"15","writeoff","111",,"ав","0.00","posted","2026-04-29 17:00:10","27","partial","{""ok"":false,""stage"":""document.conduct"",""b24_document_id"":27,""response"":{""error"":""0"",""error_description"":""Ошибка проведения документа: Неверный тип товара #149 (AIR 75 IR SR HPR    0,9 х 30 м) в документе складского учета""},""fallback_update_response"":{""result"":{""document"":{""commentary"":""ав"",""createdBy"":13,""currency"":""KGS"",""dateCreate"":""2026-04-29T20:00:12+03:00"",""dateDocument"":null,""dateModify"":""2026-04-29T20:00:33+03:00"",""dateStatus"":""2026-04-29T20:00:12+03:00"",""docNumber"":""111"",""docType"":""D"",""id"":27,""modifiedBy"":13,""responsibleId"":1,""siteId"":""s1"",""status"":""N"",""statusBy"":null,""title"":""Списание #15"",""total"":null}},""time"":{""start"":1777471233,""finish"":1777471233.249,""duration"":0.24900102615356,""processing"":0,""date_start"":""2026-04-29T17:00:33+03:00"",""date_finish"":""2026-04-29T17:00:33+03:00"",""operating_reset_at"":1777471833,""operating"":0}},""auto_finalize_attempted"":true,""auto_finalize_mode"":""conduct_only""}"
"16","receipt","24242","он","аыуа","100000.00","posted","2026-04-29 17:16:39","29","partial","{""ok"":false,""stage"":""document.conduct"",""b24_document_id"":29,""response"":{""error"":""0"",""error_description"":""Ошибка проведения документа: Неверный тип товара #149 (AIR 75 IR SR HPR    0,9 х 30 м) в документе складского учета""},""fallback_update_response"":{""result"":{""document"":{""commentary"":""аыуа"",""createdBy"":13,""currency"":""KGS"",""dateCreate"":""2026-04-29T20:16:41+03:00"",""dateDocument"":null,""dateModify"":""2026-04-29T20:17:08+03:00"",""dateStatus"":""2026-04-29T20:16:41+03:00"",""docNumber"":""24242"",""docType"":""A"",""id"":29,""modifiedBy"":13,""responsibleId"":1,""siteId"":""s1"",""status"":""N"",""statusBy"":null,""title"":""Приход #16"",""total"":100000}},""time"":{""start"":1777472228,""finish"":1777472228.6908,""duration"":0.6907799243927,""processing"":0,""date_start"":""2026-04-29T17:17:08+03:00"",""date_finish"":""2026-04-29T17:17:08+03:00"",""operating_reset_at"":1777472828,""operating"":0.17972016334534}},""auto_finalize_attempted"":true,""auto_finalize_mode"":""conduct_only""}"
"17","receipt","545423","он","олдоррп","100000.00","posted","2026-04-29 17:24:42","31","partial","{""ok"":false,""stage"":""document.conduct"",""b24_document_id"":31,""response"":{""error"":""0"",""error_description"":""Ошибка проведения документа: Неверный тип товара #149 (AIR 75 IR SR HPR    0,9 х 30 м) в документе складского учета""},""fallback_update_response"":{""result"":{""document"":{""commentary"":""олдоррп"",""createdBy"":13,""currency"":""KGS"",""dateCreate"":""2026-04-29T20:24:45+03:00"",""dateDocument"":null,""dateModify"":""2026-04-29T20:25:41+03:00"",""dateStatus"":""2026-04-29T20:24:45+03:00"",""docNumber"":""545423"",""docType"":""A"",""id"":31,""modifiedBy"":13,""responsibleId"":1,""siteId"":""s1"",""status"":""N"",""statusBy"":null,""title"":""Приход #17"",""total"":100000}},""time"":{""start"":1777472741,""finish"":1777472741.2304,""duration"":0.23036408424377,""processing"":0,""date_start"":""2026-04-29T17:25:41+03:00"",""date_finish"":""2026-04-29T17:25:41+03:00"",""operating_reset_at"":1777473341,""operating"":0.45562338829041}},""line_responses"":[{""product_id"":41,""b24_product_id"":149,""amount"":30,""status"":""skip_existing_element""}]}"
"18","receipt","545423",,"вот","11287.50","posted","2026-04-30 12:09:52","33","partial","{""ok"":false,""stage"":""document.conduct"",""b24_document_id"":33,""response"":{""error"":""0"",""error_description"":""Ошибка проведения документа: Документ уже проведен""},""fallback_update_response"":{""error"":""0"",""error_description"":""Невозможно изменить проведённый документ""},""auto_finalize_attempted"":true,""auto_finalize_mode"":""conduct_only""}"
"16","15","41","AIR 75 IR SR HPR    0,9 х 30 м","0","0.00","20.00","0.00","0.00","2026-04-29 17:00:11","0.00","0.00","0.00","90.0000"
"17","16","41","AIR 75 IR SR HPR    0,9 х 30 м","1","30.00","30.00","90000.00","100000.00","2026-04-29 17:16:40","100000.00","0.00","0.00","90.0000"
"18","17","41","AIR 75 IR SR HPR    0,9 х 30 м","1","30.00","30.00","90000.00","100000.00","2026-04-29 17:24:43","100000.00","0.00","0.00","90.0000"
"19","18","40","AIR 75 IR SR HPR - 1,52 х 30 м","1","30.00","30.00","11287.50","11287.50","2026-04-30 12:09:53","0.00","129.00","0.00","87.5000"
